index,Scope,Level 1,Activity,Type,Last level,UOM,GHG/Unit,GHG Conversion Factor,Size
317215,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e,0.07703,
317216,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e,0.93421,
317217,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e,1.50346,
317218,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e,0.078,
317219,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2e,0.92854,
317220,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2e,1.49432,
317221,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,tonne.km,kg CO2e,0.10163,
317222,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2e,0.89121,
317223,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2e,1.43425,
31720,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.52212,
31721,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of CO2 per unit,0.49005,
31722,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of CO2 per unit,0.78865,
31723,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.35979,
31724,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of CO2 per unit,0.59839,
31725,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of CO2 per unit,0.96301,
31726,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of CO2 per unit,0.16941,
31727,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of CO2 per unit,0.98074,
31728,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of CO2 per unit,1.57834,
31729,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CO2e of CO2 per unit,0.19514,
317210,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CO2e of CO2 per unit,0.82844,
317211,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CO2e of CO2 per unit,1.33324,
317212,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of CO2 per unit,0.12432,
317213,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of CO2 per unit,0.7725,
317214,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of CO2 per unit,1.24322,
317215,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of CO2 per unit,0.07576,
317216,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e of CO2 per unit,0.91969,
317217,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of CO2 per unit,1.4801,
317218,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e of CO2 per unit,0.07672,
317219,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2e of CO2 per unit,0.91411,
317220,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2e of CO2 per unit,1.47111,
317221,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of CO2 per unit,0.10012,
317222,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2e of CO2 per unit,0.8791,
317223,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2e of CO2 per unit,1.41477,
31720,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,0.00011,
31721,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00011,
31722,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00018,
31723,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,8e-05,
31724,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00013,
31725,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00022,
31726,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,4e-05,
31727,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00022,
31728,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00037,
31729,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CO2e of CH4 per unit,4e-05,
317210,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CO2e of CH4 per unit,0.00019,
317211,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CO2e of CH4 per unit,0.0003,
317212,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317213,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of CH4 per unit,0.00012,
317214,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of CH4 per unit,0.00019,
317215,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317216,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e of CH4 per unit,0.00015,
317217,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of CH4 per unit,0.00022,
317218,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317219,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2e of CH4 per unit,0.00015,
317220,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2e of CH4 per unit,0.00022,
317221,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317222,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2e of CH4 per unit,0.00016,
317223,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2e of CH4 per unit,0.00026,
31720,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00538,
31721,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of N2O per unit,0.00532,
31722,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.00855,
31723,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00375,
31724,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of N2O per unit,0.00648,
31725,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.01043,
31726,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00201,
31727,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of N2O per unit,0.01059,
31728,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.01704,
31729,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,tonne.km,kg CO2e of N2O per unit,0.00229,
317210,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,km,kg CO2e of N2O per unit,0.00888,
317211,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,miles,kg CO2e of N2O per unit,0.01429,
317212,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of N2O per unit,0.00198,
317213,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of N2O per unit,0.01209,
317214,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of N2O per unit,0.01944,
317215,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of N2O per unit,0.00125,
317216,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e of N2O per unit,0.01438,
317217,Scope 3,Freighting goods,HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of N2O per unit,0.02314,
317218,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e of N2O per unit,0.00127,
317219,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,km,kg CO2e of N2O per unit,0.01428,
317220,Scope 3,Freighting goods,HGV (all diesel),All artics,Average laden,miles,kg CO2e of N2O per unit,0.02299,
317221,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of N2O per unit,0.00149,
317222,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,km,kg CO2e of N2O per unit,0.01195,
317223,Scope 3,Freighting goods,HGV (all diesel),All HGVs,Average laden,miles,kg CO2e of N2O per unit,0.01923,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,tonne.km,kg CO2e,,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,kg CO2e,0.54937,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,kg CO2e,0.88412,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,tonne.km,kg CO2e,,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,kg CO2e,0.65559,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,kg CO2e,1.05508,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,tonne.km,kg CO2e,,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,km,kg CO2e,0.92128,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,miles,kg CO2e,1.48266,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,tonne.km,kg CO2e,,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e,0.80843,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,miles,kg CO2e,1.30103,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,tonne.km,kg CO2e,,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e,0.72566,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e,1.16782,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,tonne.km,kg CO2e,,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e,0.748,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e,1.20378,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,tonne.km,kg CO2e,,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e,0.74715,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,miles,kg CO2e,1.20241,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,tonne.km,kg CO2e,,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e,0.77175,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,miles,kg CO2e,1.242,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,tonne.km,kg CO2e of CO2 per unit,,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,kg CO2e of CO2 per unit,0.54394,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,kg CO2e of CO2 per unit,0.87539,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,tonne.km,kg CO2e of CO2 per unit,,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,kg CO2e of CO2 per unit,0.64897,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,kg CO2e of CO2 per unit,1.04442,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,tonne.km,kg CO2e of CO2 per unit,,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,km,kg CO2e of CO2 per unit,0.91046,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,miles,kg CO2e of CO2 per unit,1.46525,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,tonne.km,kg CO2e of CO2 per unit,,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e of CO2 per unit,0.79936,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,miles,kg CO2e of CO2 per unit,1.28644,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,tonne.km,kg CO2e of CO2 per unit,,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e of CO2 per unit,0.71345,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e of CO2 per unit,1.14819,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,tonne.km,kg CO2e of CO2 per unit,,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e of CO2 per unit,0.73348,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e of CO2 per unit,1.18042,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,tonne.km,kg CO2e of CO2 per unit,,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e of CO2 per unit,0.73272,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,miles,kg CO2e of CO2 per unit,1.1792,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,tonne.km,kg CO2e of CO2 per unit,,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e of CO2 per unit,0.75964,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,miles,kg CO2e of CO2 per unit,1.22252,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,tonne.km,kg CO2e of CH4 per unit,,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,kg CO2e of CH4 per unit,0.00011,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,kg CO2e of CH4 per unit,0.00018,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,tonne.km,kg CO2e of CH4 per unit,,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,kg CO2e of CH4 per unit,0.00013,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,kg CO2e of CH4 per unit,0.00022,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,tonne.km,kg CO2e of CH4 per unit,,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,km,kg CO2e of CH4 per unit,0.00022,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,miles,kg CO2e of CH4 per unit,0.00037,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,tonne.km,kg CO2e of CH4 per unit,,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e of CH4 per unit,0.00019,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,miles,kg CO2e of CH4 per unit,0.0003,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,tonne.km,kg CO2e of CH4 per unit,,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e of CH4 per unit,0.00012,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e of CH4 per unit,0.00019,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,tonne.km,kg CO2e of CH4 per unit,,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e of CH4 per unit,0.00015,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,tonne.km,kg CO2e of CH4 per unit,,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e of CH4 per unit,0.00015,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,miles,kg CO2e of CH4 per unit,0.00022,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,tonne.km,kg CO2e of CH4 per unit,,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e of CH4 per unit,0.00016,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,miles,kg CO2e of CH4 per unit,0.00026,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,tonne.km,kg CO2e of N2O per unit,,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,kg CO2e of N2O per unit,0.00532,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,kg CO2e of N2O per unit,0.00855,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,tonne.km,kg CO2e of N2O per unit,,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,kg CO2e of N2O per unit,0.00648,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,kg CO2e of N2O per unit,0.01043,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,tonne.km,kg CO2e of N2O per unit,,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,km,kg CO2e of N2O per unit,0.01059,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,miles,kg CO2e of N2O per unit,0.01704,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,tonne.km,kg CO2e of N2O per unit,,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e of N2O per unit,0.00888,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,0% Laden,miles,kg CO2e of N2O per unit,0.01429,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,tonne.km,kg CO2e of N2O per unit,,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e of N2O per unit,0.01209,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e of N2O per unit,0.01944,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,tonne.km,kg CO2e of N2O per unit,,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e of N2O per unit,0.01438,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e of N2O per unit,0.02314,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,tonne.km,kg CO2e of N2O per unit,,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e of N2O per unit,0.01428,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,0% Laden,miles,kg CO2e of N2O per unit,0.02299,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,tonne.km,kg CO2e of N2O per unit,,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e of N2O per unit,0.01195,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,0% Laden,miles,kg CO2e of N2O per unit,0.01923,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,kg CO2e,0.5468,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,kg CO2e,0.59667,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,kg CO2e,0.96024,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,kg CO2e,0.31477,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,kg CO2e,0.7483,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,kg CO2e,1.20428,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,tonne.km,kg CO2e,0.25145,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,km,kg CO2e,1.12114,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,miles,kg CO2e,1.8043,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,tonne.km,kg CO2e,0.26888,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e,0.96223,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,50% Laden,miles,kg CO2e,1.54855,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e,0.14833,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e,0.90403,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e,1.45487,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e,0.11115,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e,0.99249,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e,1.59725,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,tonne.km,kg CO2e,0.11189,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e,0.98913,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,50% Laden,miles,kg CO2e,1.59184,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e,0.14309,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e,0.97835,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,50% Laden,miles,kg CO2e,1.5745,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,kg CO2e of CO2 per unit,0.54175,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,kg CO2e of CO2 per unit,0.59124,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,kg CO2e of CO2 per unit,0.95151,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,kg CO2e of CO2 per unit,0.31216,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,kg CO2e of CO2 per unit,0.74168,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,kg CO2e of CO2 per unit,1.19362,
